,ME,R,measured_displacement,t,axis,dimension,filename,from,position,rsa_axis,to,true_displacement,displacement_error
131,0.01956969111604956,"[[0.9999998962305904, 0.00037269962707303054, -0.000261980525163259], [-0.00037268046631062164, 0.9999999278767469, 7.318313244549544e-05], [0.00026200778159439123, -7.308548982730629e-05, 0.9999999630052155]]",149.96598357531153,"[0.0011723407832734817, -0.001664209747713941, 0.14996598357531152]",z,2,delta z at isocenter.yaml,dz100,isocenter,Inf-Sup,dz250,150.0,-0.03401642468847399
132,0.020345520351217596,"[[0.9999999746636442, 0.00020710408721386585, 8.820775711597144e-05], [-0.00020712003389012322, 0.9999999622036728, 0.0001808146680547455], [-8.81703063255486e-05, -0.00018083293306765224, 0.9999999797627234]]",205.2202650821268,"[-0.02365156322220991, 0.00021930569806118388, 0.2052202650821268]",z,2,delta z at isocenter.yaml,dz100,isocenter,Inf-Sup,dz300,200.0,5.220265082126787
133,0.03408847873361388,"[[0.9999998700163, 0.00017488036509084507, -0.0004789407500640101], [-0.000174734626956029, 0.9999999384293148, 0.0003043175586673436], [0.000478993939740854, -0.00030423383157731563, 0.9999998390032777]]",249.29989603745437,"[-0.0029102965500687945, -0.001111670295170845, 0.24929989603745437]",z,2,delta z at isocenter.yaml,dz100,isocenter,Inf-Sup,dz350,250.0,-0.7001039625456258
134,0.02399803596527994,"[[0.9999999691054501, 0.00012569596642104862, -0.0002144519117964104], [-0.00012568343031248188, 0.9999999903925271, 5.846897863536288e-05], [0.00021445925905085037, -5.8442023777341065e-05, 0.9999999752958774]]",296.2855026840714,"[0.02054332121743993, -0.015072702559918534, 0.2962855026840714]",z,2,delta z at isocenter.yaml,dz100,isocenter,Inf-Sup,dz400,300.0,-3.714497315928611
135,0.01923913889582379,"[[0.9999998154371608, 0.0006074927019931563, -8.846558050379747e-06], [-0.0006074916913511964, 0.999999809001761, 0.00011379932558277142], [8.915688620031735e-06, -0.00011379393036955492, 0.999999993485726]]",352.8065384858467,"[-0.012909332785754252, -0.003631381948148415, 0.3528065384858467]",z,2,delta z at isocenter.yaml,dz100,isocenter,Inf-Sup,dz450,350.0,2.8065384858467155
136,0.02478830860006096,"[[0.9999999979280385, 2.3250009666548973e-05, 6.0027987899091775e-05], [-2.3259499866736757e-05, 0.9999999872316298, 0.0001581003987108477], [-6.002431129683144e-05, -0.00015810179460365987, 0.9999999857004519]]",403.0448796152878,"[0.0010659430142807885, 0.0025138000738727274, 0.4030448796152878]",z,2,delta z at isocenter.yaml,dz100,isocenter,Inf-Sup,dz500,400.0,3.0448796152878117
137,0.016303703496828862,"[[0.9999999676115351, -0.00017680017098039782, 0.00018308093311336502], [0.00017680013725007517, 0.9999999843708355, 2.0041984539550616e-07], [-0.00018308096568616874, -1.680511047653113e-07, 0.9999999832406659]]",53.59124772772767,"[-0.000834630473612712, 0.002032215652712515, 0.05359124772772767]",z,2,delta z at isocenter.yaml,dz150,isocenter,Inf-Sup,dz200,50.0,3.5912477277276693
138,0.016156756995588585,"[[0.9999999928717519, -0.0001183201562092879, -1.6026138184451985e-05], [0.00011831897448332804, 0.9999999902831174, -7.371829312319145e-05], [1.6034860389057105e-05, 7.371639640141233e-05, 0.9999999971543884]]",94.51234213957655,"[0.0024242442326689283, 0.0018896320710248492, 0.09451234213957654]",z,2,delta z at isocenter.yaml,dz150,isocenter,Inf-Sup,dz250,100.0,-5.487657860423454
139,0.016951612513261875,"[[0.9999999038511077, -0.0002837894804213761, 0.0003343072037841079], [0.00028377811360451424, 0.9999999591553557, 3.404805648513758e-05], [-0.00033431685260932974, -3.395318414390496e-05, 0.9999999435397101]]",149.76592775331758,"[-0.02240757824793147, 0.0037802787116528905, 0.1497659277533176]",z,2,delta z at isocenter.yaml,dz150,isocenter,Inf-Sup,dz300,150.0,-0.2340722466824161
140,0.02688647914564316,"[[0.9999999227978557, -0.00031644351200320786, -0.0002329544732226702], [0.00031648023967448274, 0.9999999374948918, 0.00015764031935220043], [0.0002329045744055679, -0.000157714032669383, 0.9999999604408708]]",193.8451065491701,"[-0.001652486684445617, 0.002444898913591736, 0.19384510654917012]",z,2,delta z at isocenter.yaml,dz150,isocenter,Inf-Sup,dz350,200.0,-6.1548934508298885
141,0.019175038987140687,"[[0.9999999327392329, -0.0003654218535179652, 3.143881170798223e-05], [0.00036542463220355035, 0.9999999293230476, -8.842362897132517e-05], [-3.1406497559141136e-05, 8.843511154043347e-05, 0.9999999955964314]]",240.8304566139959,"[0.02179108821839445, -0.011516768600873408, 0.24083045661399588]",z,2,delta z at isocenter.yaml,dz150,isocenter,Inf-Sup,dz400,250.0,-9.169543386004108
142,0.019800724612668758,"[[0.9999999651146424, 0.00011651965110247382, 0.00023705249405662425], [-0.00011651178436061264, 0.9999999926614086, -3.319919293100853e-05], [-0.00023705636067541854, 3.3171572363650864e-05, 0.9999999713519637]]",297.3534720323617,"[-0.011664597014353309, -7.259440822541117e-05, 0.29735347203236173]",z,2,delta z at isocenter.yaml,dz150,isocenter,Inf-Sup,dz450,300.0,-2.646527967638292
143,0.019148650268170697,"[[0.9999998437713299, -0.000467796598104743, 0.0003059798329606839], [0.00046779317773500953, 0.9999998905214853, 1.1249887527912234e-05], [-0.0003059850621217127, -1.1106750491350028e-05, 0.9999999531248895]]",347.58962386066474,"[0.0023129400463507274, 0.006072301176845128, 0.3475896238606647]",z,2,delta z at isocenter.yaml,dz150,isocenter,Inf-Sup,dz500,350.0,-2.4103761393352556
144,0.014748559939489623,"[[0.9999999784564969, 5.8436733279080645e-05, -0.00019917870002751758], [-5.845145493000161e-05, 0.9999999955606097, -7.390675457678431e-05], [0.00019917438027397316, 7.391839526921411e-05, 0.9999999774328184]]",40.917833736825415,"[0.00325381057923937, -0.0001446455955331745, 0.040917833736825414]",z,2,delta z at isocenter.yaml,dz200,isocenter,Inf-Sup,dz250,50.0,-9.082166263174585
145,0.007274495870565974,"[[0.9999999828454997, -0.00010700870943971967, 0.00015118907285137525], [0.00010700360661503965, 0.9999999937052799, 3.375896485760472e-05], [-0.00015119268440328746, -3.3742786502686326e-05, 0.9999999880010978]]",96.17213465015239,"[-0.0215625909615572, 0.0017458028604754154, 0.09617213465015238]",z,2,delta z at isocenter.yaml,dz200,isocenter,Inf-Sup,dz300,100.0,-3.827865349847613
146,0.019161111047863475,"[[0.9999999037267219, -0.00013959566914575102, -0.0004160043210618545], [0.0001396611374530594, 0.9999999778679961, 0.00015734921141703195], [0.00041598234658657705, -0.0001574072959051981, 0.9999999010908099]]",140.2535675533504,"[-0.0008166319678057007, 0.00041098421037893333, 0.1402535675533504]",z,2,delta z at isocenter.yaml,dz200,isocenter,Inf-Sup,dz350,150.0,-9.746432446649607
147,0.009096821082782749,"[[0.9999999707159181, -0.00018860989763721552, -0.00015163927573134348], [0.00018859646128790476, 0.9999999782892244, -8.861673543474177e-05], [0.000151655986432899, 8.85881342090661e-05, 0.9999999845763026]]",187.23857406775477,"[0.022616320310639024, -0.013551364275901027, 0.18723857406775476]",z,2,delta z at isocenter.yaml,dz200,isocenter,Inf-Sup,dz400,200.0,-12.761425932245231
148,0.01851147820115532,"[[0.9999999555338659, 0.00029332517817184917, 5.378294932207955e-05], [-0.00029332338555622433, 0.9999999564250696, -3.333542241020313e-05], [-5.379272509725014e-05, 3.3319645130958695e-05, 0.9999999979980715]]",243.7598931042219,"[-0.01083066154383973, -0.002105514681191372, 0.24375989310422191]",z,2,delta z at isocenter.yaml,dz200,isocenter,Inf-Sup,dz450,250.0,-6.240106895778098
149,0.011182249726873147,"[[0.9999999500868331, -0.00029111103169787136, 0.0001228035035162191], [0.00029110968218506024, 0.9999999575669993, 1.10069398864315e-05], [-0.00012280670254661888, -1.0971190048032816e-05, 0.9999999923990743]]",293.99547217535576,"[0.003152012322266677, 0.004037348942331064, 0.29399547217535577]",z,2,delta z at isocenter.yaml,dz200,isocenter,Inf-Sup,dz500,300.0,-6.004527824644242
150,0.015844291274898524,"[[0.9999999249111822, -0.0001654304821674732, 0.0003504431285875532], [0.00016539273696495002, 0.999999980519388, 0.00010773331339071371], [-0.00035046094413445305, -0.00010767534455291681, 0.9999999327915713]]",55.255178730525195,"[-0.024825730577925396, 0.0018953489397525974, 0.0552551787305252]",z,2,delta z at isocenter.yaml,dz250,isocenter,Inf-Sup,dz300,50.0,5.255178730525195
151,0.025819105415472565,"[[0.9999999568793272, -0.00019806260702517268, -0.00021682377074069313], [0.0001981127657232931, 0.9999999536172804, 0.0002313369155953275], [0.0002167779414905586, -0.00023137986117651027, 0.9999999497353402]]",99.33290375352654,"[-0.004066286989923032, 0.0005583172411484904, 0.09933290375352653]",z,2,delta z at isocenter.yaml,dz250,isocenter,Inf-Sup,dz350,100.0,-0.6670962464734629
152,0.016280643819542952,"[[0.9999999683638177, -0.00024699804068372745, 4.758498949250489e-05], [0.00024699874391900437, 0.9999999693866862, -1.4773204461806734e-05], [-4.7581339082953295e-05, 1.478495742732044e-05, 0.9999999987587105]]",146.31893410974124,"[0.01934649543146451, -0.01339986923460198, 0.14631893410974123]",z,2,delta z at isocenter.yaml,dz250,isocenter,Inf-Sup,dz400,150.0,-3.6810658902587647
153,0.013607771513828967,"[[0.9999999403622448, 0.0002349323090520819, 0.00025314485375739195], [-0.0002349425715736671, 0.9999999715804174, 4.0511139618886994e-05], [-0.00025313532918749614, -4.057061170612533e-05, 0.9999999671382647]]",202.84250779328616,"[-0.014097599631478025, -0.001955232373475724, 0.20284250779328616]",z,2,delta z at isocenter.yaml,dz250,isocenter,Inf-Sup,dz450,200.0,2.8425077932861598
154,0.018736928359043732,"[[0.9999998870536986, -0.00034949926747146075, 0.0003220913726000432], [0.0003494719119127968, 0.9999999353235985, 8.498341857952392e-05], [-0.0003221210534113108, -8.48708470932022e-05, 0.9999999445174816]]",253.07930113581685,"[-0.00011867909723406584, 0.004188157121435309, 0.25307930113581684]",z,2,delta z at isocenter.yaml,dz250,isocenter,Inf-Sup,dz500,250.0,3.0793011358168485
155,0.02054275577360277,"[[0.9999998385152588, -3.2875529697633215e-05, -0.0005673523200254927], [3.294567040847432e-05, 0.999999991816434, 0.0001236192352304918], [0.0005673482513345873, -0.000123637907070416, 0.9999998314148001]]",44.07818731914606,"[0.020755776066471197, -0.0013388290578555072, 0.04407818731914606]",z,2,delta z at isocenter.yaml,dz300,isocenter,Inf-Sup,dz350,50.0,-5.9218126808539395
156,0.00985711898522435,"[[0.9999999508033428, -8.167495755362547e-05, -0.0003028572489273907], [8.163792334674042e-05, 0.9999999891898281, -0.00012229306184337628], [0.0003028672339342213, 0.00012226833119039325, 0.9999999466609455]]",91.05801517924509,"[0.044148748519569486, -0.01530357657232579, 0.09105801517924508]",z,2,delta z at isocenter.yaml,dz300,isocenter,Inf-Sup,dz400,100.0,-8.94198482075491
157,0.01970060141974767,"[[0.9999999150829734, 0.0004004377293599138, -9.738414865457429e-05], [-0.00040044425623629126, 0.9999999175769115, -6.701170248876559e-05], [9.735730661409118e-05, 6.705069372131228e-05, 0.9999999930128805]]",147.58676977766478,"[0.010721063207645286, -0.003852799000490847, 0.14758676977766477]",z,2,delta z at isocenter.yaml,dz300,isocenter,Inf-Sup,dz450,150.0,-2.4132302223352156
158,0.007603219902040573,"[[0.9999999826459903, -0.00018412287638086712, -2.8403965944003954e-05], [0.00018412223155747935, 0.9999999827917926, -2.270282162902555e-05], [2.840814556377858e-05, 2.2697591433340693e-05, 0.9999999993388985]]",197.81916948711043,"[0.024694797293639072, 0.0022889497590453194, 0.19781916948711042]",z,2,delta z at isocenter.yaml,dz300,isocenter,Inf-Sup,dz500,200.0,-2.180830512889571
159,0.01711348806266033,"[[0.999999963873435, -4.880197135204221e-05, 0.0002643321718248096], [4.886702047520818e-05, 0.9999999685264316, -0.0002460876897506475], [-0.0002643201539407376, 0.0002461005979861566, 0.9999999347846743]]",46.98512900047344,"[0.023399293859950227, -0.013961887830587575, 0.04698512900047344]",z,2,delta z at isocenter.yaml,dz350,isocenter,Inf-Sup,dz400,50.0,-3.0148709995265577
160,0.03122009450793171,"[[0.999999795893265, 0.00043315092637868555, 0.0004696740393121522], [-0.0004330612841047581, 0.9999998879988615, -0.00019094551476367665], [-0.00046975669493450306, 0.00019074207814826324, 0.9999998714730455]]",103.50859498057575,"[-0.010030362281232743, -0.002514426927026496, 0.10350859498057575]",z,2,delta z at isocenter.yaml,dz350,isocenter,Inf-Sup,dz450,100.0,3.508594980575751
161,0.019784727414897778,"[[0.9999998433943418, -0.00015124895810384226, 0.0005388274713802224], [0.00015132782723259643, 0.9999999778431237, -0.0001463340040298426], [-0.0005388053265761139, 0.0001464155207038406, 0.9999998441256448]]",153.7441182484908,"[0.003940702663634007, 0.0036297752744433496, 0.1537441182484908]",z,2,delta z at isocenter.yaml,dz350,isocenter,Inf-Sup,dz500,150.0,3.7441182484907927
162,0.021504846886624022,"[[0.9999998627934745, 0.0004818925672815451, 0.00020540833810235964], [-0.0004819039271300684, 0.9999998823575822, 5.525782936882633e-05], [-0.0002053816856002592, -5.535680887216223e-05, 0.999999977376993]]",56.517158724072864,"[-0.033410585857897246, 0.01143677465019469, 0.05651715872407286]",z,2,delta z at isocenter.yaml,dz400,isocenter,Inf-Sup,dz450,50.0,6.517158724072864
163,0.01197767865491171,"[[0.9999999570886379, -0.00010237317085322589, 0.00027448580302871095], [0.00010234581948358625, 0.9999999897968047, 9.965803890401843e-05], [-0.00027449600253715814, -9.962994215329161e-05, 0.9999999573629088]]",106.75743967649558,"[-0.019456868187694352, 0.017587658030509244, 0.10675743967649558]",z,2,delta z at isocenter.yaml,dz400,isocenter,Inf-Sup,dz500,100.0,6.757439676495579
164,0.01944110358782402,"[[0.9999998268209045, -0.000584451419279484, 6.909920320031628e-05], [0.0005844483540193728, 0.9999998282256022, 4.4372157993899005e-05], [-6.912512470146468e-05, -4.4331765393671666e-05, 0.9999999966282063]]",50.23561007994561,"[0.013956319833143637, 0.006145251018958827, 0.050235610079945606]",z,2,delta z at isocenter.yaml,dz450,isocenter,Inf-Sup,dz500,50.0,0.23561007994560867
165,0.022308947821608516,"[[0.9999999587641489, 0.00021349732823350843, -0.0001920692381509042], [-0.00021349029689801522, 0.9999999765401377, 3.662809532960453e-05], [0.00019207705364535316, -3.658708890054456e-05, 0.9999999808838949]]",23.98228842149511,"[0.02398228842149511, 0.016858713730542263, 0.004001589029300589]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx50,50.0,-26.01771157850489
166,0.022559342532486943,"[[0.9999999946936613, -9.836265273046856e-08, -0.00010301780012553562], [9.713878005874694e-08, 0.9999999999294257, -1.1880207056820914e-05], [0.00010301780128721569, 1.1880196986568016e-05, 0.9999999946230961]]",74.86114485181109,"[0.07486114485181108, 0.010139994551881922, 0.0103648366992104]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx100,100.0,-25.13885514818891
167,0.024304525199459266,"[[0.9999999791412898, -0.00018363829425159487, -8.941138864263407e-05], [0.00018363609385175483, 0.9999999828358836, -2.4617421798124286e-05], [8.941590780932517e-05, 2.460100212660501e-05, 0.9999999956997927]]",140.43554050322524,"[0.14043554050322524, 0.013053677309378441, 0.0033245628975342783]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx150,150.0,-9.56445949677476
168,0.0218505953894415,"[[0.9999999965988453, -7.865516078564067e-05, -2.4812799246937742e-05], [7.86582596955223e-05, 0.9999999891045174, 0.00012491534552291648], [2.4802973739943567e-05, -0.00012491729682972808, 0.99999999189024]]",181.73395957845784,"[0.18173395957845784, 0.013944805335011018, 0.007059140153119512]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx200,200.0,-18.266040421542158
169,0.02780786057348103,"[[0.9999999802363163, -0.00014835161990863678, -0.00013235998034350383], [0.0001483828071396836, 0.9999999612268399, 0.00023564562763400286], [0.0001323250168014474, -0.00023566526292220788, 0.9999999634759862]]",230.84100978142683,"[0.23084100978142683, 0.011524646649306197, 0.021042128464269387]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx250,250.0,-19.158990218573166
170,0.034707509523657816,"[[0.9999999908077108, 0.00011206209009352483, -7.633260661062157e-05], [-0.00011204183170758133, 0.9999999585183147, 0.00026534881969983724], [7.636233898661533e-05, -0.0002653402648152699, 0.999999961881668]]",265.42207023492944,"[0.2654220702349294, 0.02577329201764249, 0.007428572130294242]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx300,300.0,-34.577929765070564
171,0.03122491148821293,"[[0.9999999820530537, -8.02715943864134e-05, -0.00017161108161548624], [8.02916476489495e-05, 0.9999999899497503, 0.00011684926298988247], [0.00017160170021425326, -0.00011686303982921097, 0.9999999784479428]]",327.46738869140705,"[0.32746738869140707, 0.017075722129212472, 0.008527089426359729]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx350,350.0,-22.532611308592948
172,0.033430995840675624,"[[0.9999999737877677, -0.00018155501885244965, -0.00013950712670082518], [0.00018155426315108358, 0.9999999835042844, -5.4295808269417255e-06], [0.00013950811016731328, 5.404252571197956e-06, 0.9999999902541399]]",370.95474271242574,"[0.37095474271242573, 0.017711111248530642, -0.003983894762277326]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx400,400.0,-29.04525728757426
173,0.037026122380159975,"[[0.9999999120029724, -0.00041779071267344697, -3.8012712932882625e-05], [0.0004177954876146403, 0.9999999048240693, 0.00012569320553748513], [3.796019586051183e-05, -0.0001257090760159659, 0.9999999913781252]]",425.45853149296016,"[0.42545853149296015, 0.010751793227119121, 0.008003634441824456]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx450,450.0,-24.541468507039838
174,0.04481455684176111,"[[0.9999999443609972, -0.0003288003463273797, -5.6287959384958594e-05], [0.00032881532365435965, 0.9999999104872164, 0.0002662818839956815], [5.6200400770893845e-05, -0.0002663003775234083, 0.9999999629628114]]",462.02653024209286,"[0.46202653024209284, 0.013279491008788117, 0.01727480893455281]",x,0,delta x at entrance corner.yaml,dx0,entrance corner,Ant-Post,dx500,500.0,-37.97346975790714
175,0.010262210867728105,"[[0.9999999732108352, -0.0002136551162232998, 8.904953806669503e-05], [0.00021365942985695387, 0.9999999760018909, -4.843413497424592e-05], [-8.903918772899615e-05, 4.845315995020638e-05, 0.9999999948621572]]",50.876800497028235,"[0.05087680049702824, -0.006717337181439933, 0.006362992828562547]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx100,50.0,0.8768004970282348
176,0.010909238369931726,"[[0.9999999158680629, -0.0003971185287475361, 0.00010276546606535516], [0.0003971248246803428, 0.9999999192700353, -6.125191308165147e-05], [-0.00010274113349962631, 6.12927186460377e-05, 0.9999999928437311]]",116.44159870699256,"[0.11644159870699257, -0.003798156739112612, -0.0006768324455228874]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx150,100.0,16.441598706992565
177,0.014485396011839879,"[[0.9999999433813267, -0.0002921232230501543, 0.00016703701927125306], [0.00029210844960994586, 0.9999999534235926, 8.846166667925098e-05], [-0.00016706285319859036, -8.841286874581283e-05, 0.9999999821365836]]",157.7587077433752,"[0.1577587077433752, -0.002915268576495172, 0.0030586361674705496]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx200,150.0,7.758707743375197
178,0.010748645620967731,"[[0.9999999327161863, -0.000361962812610241, 5.958645609058152e-05], [0.0003619509397580132, 0.9999999146664793, 0.00019914455031012747], [-5.965853392709735e-05, -0.00019912296953723273, 0.999999978395451]]",206.85611773562786,"[0.20685611773562787, -0.0053311210925589304, 0.017037638586279918]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx250,200.0,6.856117735627862
179,0.02006597720417701,"[[0.9999999882214683, -0.0001010578548846235, 0.00011551784862162267], [0.00010103139902229134, 0.9999999686752348, 0.0002290025902680946], [-0.00011554098751338853, -0.00022899091664131517, 0.9999999671067197]]",241.44211823126633,"[0.24144211823126632, 0.00891242358261886, 0.003424718604480045]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx300,250.0,-8.557881768733665
180,0.01239406350698516,"[[0.9999999566303941, -0.0002938081310655951, 2.0395862619754677e-05], [0.00029380649241181306, 0.9999999536149049, 8.02990235695984e-05], [-2.0419454179699464e-05, -8.02930276499882e-05, 0.9999999965680374]]",303.48439077656866,"[0.30348439077656864, 0.00021985133394001108, 0.004524648293121507]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx350,300.0,3.4843907765686595
181,0.020754137199212812,"[[0.9999999205563416, -0.000395184040053356, 5.212374037377546e-05], [0.0003951862152575468, 0.9999999210433174, -4.1727852666915e-05], [-5.2107246076863985e-05, 4.174844793603366e-05, 0.9999999977709507]]",346.98348306744515,"[0.34698348306744514, 0.0008481222730836141, -0.007981647381391049]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx400,350.0,-3.0165169325548504
182,0.022775988632816026,"[[0.9999997887801523, -0.0006315250647239196, 0.00015367414790328025], [0.0006315113342024236, 0.9999997966022679, 8.938041038452747e-05], [-0.0001537305626156345, -8.928334453972553e-05, 0.9999999841976994]]",401.47537348429444,"[0.40147537348429446, -0.006103416435146472, 0.004000370394970383]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx450,400.0,1.4753734842944368
183,0.027577836477355806,"[[0.9999998437613009, -0.0005423083294535606, 0.00013556935954855054], [0.000542277154525559, 0.9999998265437928, 0.00022988665127053056], [-0.00013569400547890447, -0.00022981309918733612, 0.9999999643865382]]",438.031542038585,"[0.43803154203858496, -0.0035738678147164893, 0.013269231263438187]",x,0,delta x at entrance corner.yaml,dx50,entrance corner,Ant-Post,dx500,450.0,-11.968457961415027
184,0.010057330823098046,"[[0.9999999830716346, -0.00018349079959800878, 1.3706090767735474e-05], [0.0001834909757548839, 0.9999999830829397, -1.2852301431275854e-05], [-1.3703732257032503e-05, 1.285481615812619e-05, 0.9999999998234804]]",65.56683410173036,"[0.06556683410173036, 0.0029246709659998585, -0.007036113167426298]",x,0,delta x at entrance corner.yaml,dx100,entrance corner,Ant-Post,dx150,50.0,15.566834101730365
185,0.013370937861444778,"[[0.9999999938840536, -7.841335124453527e-05, 7.79951227869291e-05], [7.840267406142678e-05, 0.9999999875571883, 0.00013688916423078878], [-7.800585575450623e-05, -0.00013688304836727378, 0.9999999875890584]]",106.87888082172897,"[0.10687888082172897, 0.0038032168194571834, -0.0033006713980248442]",x,0,delta x at entrance corner.yaml,dx100,entrance corner,Ant-Post,dx200,100.0,6.87888082172897
186,0.012402951184250846,"[[0.9999999885791845, -0.00014824565305334914, -2.9408468099181975e-05], [0.00014825292744388892, 0.9999999583801235, 0.0002475092353883537], [2.9371774706776124e-05, -0.0002475135924534293, 0.9999999689371598]]",155.977649509016,"[0.155977649509016, 0.00138929552612005, 0.010676718254448554]",x,0,delta x at entrance corner.yaml,dx100,entrance corner,Ant-Post,dx250,150.0,5.977649509016004
187,0.02219680532053826,"[[0.9999999932937467, 0.00011273415763886147, 2.652388159831112e-05], [-0.00011274150787591173, 0.9999999552026901, 0.0002772795888947859], [-2.6492621529101657e-05, -0.0002772825773776908, 0.9999999612062559]]",190.5636746399527,"[0.1905636746399527, 0.015623928734320154, -0.0029407814012866267]",x,0,delta x at entrance corner.yaml,dx100,entrance corner,Ant-Post,dx300,200.0,-9.436325360047306
188,0.015026048721272653,"[[0.9999999944436453, -8.005994337728123e-05, -6.857926289415426e-05], [8.006876855225736e-05, 0.9999999885135921, 0.00012869269091983973], [6.856895897686952e-05, -0.00012869818126216132, 0.9999999893675379]]",252.60202299056644,"[0.25260202299056644, 0.006942172267792607, -0.0018345085940621535]",x,0,delta x at entrance corner.yaml,dx100,entrance corner,Ant-Post,dx350,250.0,2.6020229905664394
189,0.019768151284278106,"[[0.9999999828483702, -0.00018148201651398076, -3.698021883381344e-05], [0.00018148226262656075, 0.9999999835099693, 6.65199946889493e-06], [3.6979011005848217e-05, -6.658710608135405e-06, 0.9999999992941068]]",296.11257411952914,"[0.2961125741195291, 0.007560943317733808, -0.014342743070295276]",x,0,delta x at entrance corner.yaml,dx100,entrance corner,Ant-Post,dx400,300.0,-3.8874258804708575
190,0.022752381942594935,"[[0.9999999106729731, -0.0004176979322599668, 6.467212064106313e-05], [0.0004176890285914713, 0.9999999032974305, 0.0001376263273837218], [-6.472960061954871e-05, -0.00013759930225542365, 0.9999999884382555]]",350.59602964321556,"[0.35059602964321557, 0.0006207511276292948, -0.002365285339984826]",x,0,delta x at entrance corner.yaml,dx100,entrance corner,Ant-Post,dx450,350.0,0.5960296432155587
191,0.02749802481046029,"[[0.999999944987054, -0.00032841325295864654, 4.6589943531244675e-05], [0.0003284002809335706, 0.9999999073888276, 0.0002781646830402421], [-4.6681292184973444e-05, -0.00027814936758677606, 0.9999999602268917]]",387.145926121294,"[0.387145926121294, 0.0031484696961915203, 0.006903202537941412]",x,0,delta x at entrance corner.yaml,dx100,entrance corner,Ant-Post,dx500,400.0,-12.854073878706004
192,0.014158879851957878,"[[0.99999999240219, 0.00010512826345356556, 6.437133913082703e-05], [-0.00010513789794210204, 0.999999983270154, 0.00014968538315206017], [-6.435560188980476e-05, -0.00014969214988212, 0.9999999867253082]]",41.30624012131331,"[0.04130624012131331, 0.0008725579147689353, 0.003732179108504445]",x,0,delta x at entrance corner.yaml,dx150,entrance corner,Ant-Post,dx200,50.0,-8.693759878686691
193,0.011593800412579888,"[[0.9999999984511488, 3.5221991883294595e-05, -4.309424516100687e-05], [-3.521076940233879e-05, 0.9999999654785691, 0.0002603902121898101], [4.310341513541945e-05, -0.000260388694404951, 0.9999999651699114]]",90.41203333049656,"[0.09041203333049655, -0.0015443925860714515, 0.01771190422073638]",x,0,delta x at entrance corner.yaml,dx150,entrance corner,Ant-Post,dx250,100.0,-9.587966669503444
194,0.020645750688413338,"[[0.9999999560307107, 0.0002962667512475912, 1.2829212312378856e-05], [-0.0002962704609853868, 0.9999999140232056, 0.00029013341003210086], [-1.2743254326493589e-05, -0.0002901371981919475, 0.9999999578290072]]",124.9930274691126,"[0.1249930274691126, 0.012684530268953975, 0.004084260679322583]",x,0,delta x at entrance corner.yaml,dx150,entrance corner,Ant-Post,dx300,150.0,-25.006972530887396
195,0.015353922023960282,"[[0.999999991262815, 0.00010346269048784162, -8.227904039289804e-05], [-0.00010345104299354363, 0.9999999846303784, 0.00014155255226463875], [8.229368453614379e-05, -0.00014154403917551178, 0.9999999865965168]]",187.0344146664402,"[0.1870344146664402, 0.004011910495175844, 0.005203032384741847]",x,0,delta x at entrance corner.yaml,dx150,entrance corner,Ant-Post,dx350,200.0,-12.965585333559801
196,0.02039341251804515,"[[0.9999999987156828, 2.1960356148856242e-06, -5.0634100447655514e-05], [-2.1950515823922324e-06, 0.9999999998087462, 1.9434236627096173e-05], [5.063414311642123e-05, -1.943412545776227e-05, 0.9999999985292491]]",230.5306681192495,"[0.2305306681192495, 0.004630513930726872, -0.007310565192254006]",x,0,delta x at entrance corner.yaml,dx150,entrance corner,Ant-Post,dx400,250.0,-19.469331880750502
197,0.02135895533694738,"[[0.9999999712843899, -0.00023417757990961725, 5.091248923946639e-05], [0.0002341699143432026, 0.9999999612544755, 0.00015051743660597075], [-5.0947735075864414e-05, -0.0001505055101111063, 0.9999999873762101]]",285.0250544723341,"[0.2850250544723341, -0.002304855868995249, 0.004665393123060213]",x,0,delta x at entrance corner.yaml,dx150,entrance corner,Ant-Post,dx450,300.0,-14.97494552766591
